delta1,alpha3,kappa,B0,alpha1,alpha2,grid_shape,t_end,dt,scheme,bc,P_max,P_max_time,P_final,wall_time_s,run_status,error_message,solver_exit_code,C0,A,log10_A,P_valid
0.24137931034482762,2.1052631578947367,1.0,0.0001,0.0,-0.6,256,50.0,auto,auto,periodic,3.126208633952644e-08,30.5,2.9616155408923127e-08,1.1,success,,0,3.1262e+00,5.001944e-03,-2.3009,true
0.24137931034482762,2.3684210526315788,1.0,0.0001,0.0,-0.6,256,50.0,auto,auto,periodic,3.126208633953861e-08,30.5,2.9616155408934092e-08,1.64,success,,0,3.1262e+00,5.001944e-03,-2.3009,true
0.24137931034482762,2.631578947368421,1.0,0.0001,0.0,-0.6,256,50.0,auto,auto,periodic,3.126208633953863e-08,30.5,2.9616155408934135e-08,1.26,success,,0,3.1262e+00,5.001944e-03,-2.3009,true
0.24137931034482762,2.894736842105263,1.0,0.0001,0.0,-0.6,256,50.0,auto,auto,periodic,3.126208633952631e-08,30.5,2.9616155408923018e-08,1.13,success,,0,3.1262e+00,5.001944e-03,-2.3009,true
0.24137931034482762,3.1578947368421053,1.0,0.0001,0.0,-0.6,256,50.0,auto,auto,periodic,3.126208633952636e-08,30.5,2.9616155408923064e-08,1.11,success,,0,3.1262e+00,5.001944e-03,-2.3009,true
0.24137931034482762,3.4210526315789473,1.0,0.0001,0.0,-0.6,256,50.0,auto,auto,periodic,3.126208633952635e-08,30.5,2.9616155408923037e-08,1.18,success,,0,3.1262e+00,5.001944e-03,-2.3009,true
0.24137931034482762,3.6842105263157894,1.0,0.0001,0.0,-0.6,256,50.0,auto,auto,periodic,3.126208633952632e-08,30.5,2.9616155408923018e-08,1.21,success,,0,3.1262e+00,5.001944e-03,-2.3009,true
0.24137931034482762,3.9473684210526314,1.0,0.0001,0.0,-0.6,256,50.0,auto,auto,periodic,3.1262086339538775e-08,30.5,2.9616155408934446e-08,1.09,success,,0,3.1262e+00,5.001944e-03,-2.3009,true
0.24137931034482762,4.2105263157894735,1.0,0.0001,0.0,-0.6,256,50.0,auto,auto,periodic,3.126208633952644e-08,30.5,2.9616155408923127e-08,1.03,success,,0,3.1262e+00,5.001944e-03,-2.3009,true
0.24137931034482762,4.473684210526316,1.0,0.0001,0.0,-0.6,256,50.0,auto,auto,periodic,3.1262086339539066e-08,30.5,2.9616155408934436e-08,1.0,success,,0,3.1262e+00,5.001944e-03,-2.3009,true
0.24137931034482762,4.7368421052631575,1.0,0.0001,0.0,-0.6,256,50.0,auto,auto,periodic,3.126208633953819e-08,30.5,2.9616155408933963e-08,1.0,success,,0,3.1262e+00,5.001944e-03,-2.3009,true
0.24137931034482762,5.0,1.0,0.0001,0.0,-0.6,256,50.0,auto,auto,periodic,3.1262086339526433e-08,30.5,2.9616155408923186e-08,0.95,success,,0,3.1262e+00,5.001944e-03,-2.3009,true
0.31034482758620685,0.0,1.0,0.0001,0.0,-0.6,256,50.0,auto,auto,periodic,1.0068273112030702e-08,39.5,3.893080773292974e-09,1.04,success,,0,1.0068e+00,1.610927e-03,-2.7929,true
0.31034482758620685,0.2631578947368421,1.0,0.0001,0.0,-0.6,256,50.0,auto,auto,periodic,1.0068273112030702e-08,39.5,3.89308077329299e-09,1.03,success,,0,1.0068e+00,1.610927e-03,-2.7929,true
0.31034482758620685,0.5263157894736842,1.0,0.0001,0.0,-0.6,256,50.0,auto,auto,periodic,1.006827311203266e-08,39.5,3.893080773293893e-09,1.01,success,,0,1.0068e+00,1.610927e-03,-2.7929,true
0.31034482758620685,0.7894736842105263,1.0,0.0001,0.0,-0.6,256,50.0,auto,auto,periodic,1.0068273112030778e-08,39.5,3.8930807732930626e-09,1.03,success,,0,1.0068e+00,1.610927e-03,-2.7929,true
0.31034482758620685,1.0526315789473684,1.0,0.0001,0.0,-0.6,256,50.0,auto,auto,periodic,1.0068273112030228e-08,39.5,3.893080773292243e-09,1.02,success,,0,1.0068e+00,1.610927e-03,-2.7929,true
0.31034482758620685,1.3157894736842104,1.0,0.0001,0.0,-0.6,256,50.0,auto,auto,periodic,1.0068273112030638e-08,39.5,3.8930807732929244e-09,0.99,success,,0,1.0068e+00,1.610927e-03,-2.7929,true
0.31034482758620685,1.5789473684210527,1.0,0.0001,0.0,-0.6,256,50.0,auto,auto,periodic,1.0068273112030764e-08,39.5,3.89308077329314e-09,0.99,success,,0,1.0068e+00,1.610927e-03,-2.7929,true
0.31034482758620685,1.8421052631578947,1.0,0.0001,0.0,-0.6,256,50.0,auto,auto,periodic,1.0068273112029816e-08,39.5,3.893080773293124e-09,1.0,success,,0,1.0068e+00,1.610927e-03,-2.7929,true
0.31034482758620685,2.1052631578947367,1.0,0.0001,0.0,-0.6,256,50.0,auto,auto,periodic,1.0068273112029764e-08,39.5,3.8930807732930146e-09,1.12,success,,0,1.0068e+00,1.610927e-03,-2.7929,true
0.31034482758620685,2.3684210526315788,1.0,0.0001,0.0,-0.6,256,50.0,auto,auto,periodic,1.0068273112031164e-08,39.5,3.893080773293545e-09,1.32,success,,0,1.0068e+00,1.610927e-03,-2.7929,true
0.31034482758620685,2.631578947368421,1.0,0.0001,0.0,-0.6,256,50.0,auto,auto,periodic,1.0068273112030137e-08,39.5,3.893080773293474e-09,0.99,success,,0,1.0068e+00,1.610927e-03,-2.7929,true
0.31034482758620685,2.894736842105263,1.0,0.0001,0.0,-0.6,256,50.0,auto,auto,periodic,1.0068273112030087e-08,39.5,3.893080773293453e-09,1.11,success,,0,1.0068e+00,1.610927e-03,-2.7929,true
0.31034482758620685,3.1578947368421053,1.0,0.0001,0.0,-0.6,256,50.0,auto,auto,periodic,1.0068273112033649e-08,39.5,3.893080773294532e-09,1.38,success,,0,1.0068e+00,1.610927e-03,-2.7929,true
0.31034482758620685,3.4210526315789473,1.0,0.0001,0.0,-0.6,256,50.0,auto,auto,periodic,1.0068273112031184e-08,39.5,3.8930807732935655e-09,1.05,success,,0,1.0068e+00,1.610927e-03,-2.7929,true
0.31034482758620685,3.6842105263157894,1.0,0.0001,0.0,-0.6,256,50.0,auto,auto,periodic,1.0068273112031085e-08,39.5,3.893080773293517e-09,1.13,success,,0,1.0068e+00,1.610927e-03,-2.7929,true
0.31034482758620685,3.9473684210526314,1.0,0.0001,0.0,-0.6,256,50.0,auto,auto,periodic,1.0068273112031176e-08,39.5,3.893080773293641e-09,1.25,success,,0,1.0068e+00,1.610927e-03,-2.7929,true
0.31034482758620685,4.2105263157894735,1.0,0.0001,0.0,-0.6,256,50.0,auto,auto,periodic,1.0068273112031174e-08,39.5,3.89308077329364e-09,1.43,success,,0,1.0068e+00,1.610927e-03,-2.7929,true
0.31034482758620685,4.473684210526316,1.0,0.0001,0.0,-0.6,256,50.0,auto,auto,periodic,1.0068273112031702e-08,39.5,3.893080773293664e-09,1.12,success,,0,1.0068e+00,1.610927e-03,-2.7929,true
0.31034482758620685,4.7368421052631575,1.0,0.0001,0.0,-0.6,256,50.0,auto,auto,periodic,1.0068273112030613e-08,39.5,3.893080773292815e-09,1.1,success,,0,1.0068e+00,1.610927e-03,-2.7929,true
0.31034482758620685,5.0,1.0,0.0001,0.0,-0.6,256,50.0,auto,auto,periodic,1.006827311203058e-08,39.5,3.893080773292803e-09,1.16,success,,0,1.0068e+00,1.610927e-03,-2.7929,true
0.3793103448275863,0.0,1.0,0.0001,0.0,-0.6,256,50.0,auto,auto,periodic,3.926029053201105e-09,46.0,1.9433285526348214e-09,1.04,success,,0,3.9260e-01,6.281660e-04,-3.2019,true
0.3793103448275863,0.2631578947368421,1.0,0.0001,0.0,-0.6,256,50.0,auto,auto,periodic,3.9260290532015935e-09,46.0,1.943328552635336e-09,1.1,success,,0,3.9260e-01,6.281660e-04,-3.2019,true
0.3793103448275863,0.5263157894736842,1.0,0.0001,0.0,-0.6,256,50.0,auto,auto,periodic,3.926029053201593e-09,46.0,1.943328552635334e-09,1.01,success,,0,3.9260e-01,6.281660e-04,-3.2019,true
0.3793103448275863,0.7894736842105263,1.0,0.0001,0.0,-0.6,256,50.0,auto,auto,periodic,3.926029053201534e-09,46.0,1.943328552635272e-09,0.99,success,,0,3.9260e-01,6.281660e-04,-3.2019,true
0.3793103448275863,1.0526315789473684,1.0,0.0001,0.0,-0.6,256,50.0,auto,auto,periodic,3.926029053200652e-09,46.0,1.943328552634631e-09,1.25,success,,0,3.9260e-01,6.281660e-04,-3.2019,true
0.3793103448275863,1.3157894736842104,1.0,0.0001,0.0,-0.6,256,50.0,auto,auto,periodic,3.9260290532015075e-09,46.0,1.943328552635241e-09,1.28,success,,0,3.9260e-01,6.281660e-04,-3.2019,true
0.3793103448275863,1.5789473684210527,1.0,0.0001,0.0,-0.6,256,50.0,auto,auto,periodic,3.926029053200732e-09,46.0,1.9433285526348305e-09,1.01,success,,0,3.9260e-01,6.281660e-04,-3.2019,true
0.3793103448275863,1.8421052631578947,1.0,0.0001,0.0,-0.6,256,50.0,auto,auto,periodic,3.926029053201572e-09,46.0,1.9433285526353103e-09,1.02,success,,0,3.9260e-01,6.281660e-04,-3.2019,true
0.3793103448275863,2.1052631578947367,1.0,0.0001,0.0,-0.6,256,50.0,auto,auto,periodic,3.926029053200816e-09,46.0,1.9433285526349265e-09,1.09,success,,0,3.9260e-01,6.281660e-04,-3.2019,true
0.3793103448275863,2.3684210526315788,1.0,0.0001,0.0,-0.6,256,50.0,auto,auto,periodic,3.926029053201121e-09,46.0,1.9433285526348437e-09,1.17,success,,0,3.9260e-01,6.281660e-04,-3.2019,true
0.3793103448275863,2.631578947368421,1.0,0.0001,0.0,-0.6,256,50.0,auto,auto,periodic,3.926029053201133e-09,46.0,1.9433285526348466e-09,1.21,success,,0,3.9260e-01,6.281660e-04,-3.2019,true
0.3793103448275863,2.894736842105263,1.0,0.0001,0.0,-0.6,256,50.0,auto,auto,periodic,3.9260290532003585e-09,46.0,1.9433285526344426e-09,1.01,success,,0,3.9260e-01,6.281660e-04,-3.2019,true
0.3793103448275863,3.1578947368421053,1.0,0.0001,0.0,-0.6,256,50.0,auto,auto,periodic,3.926029053201111e-09,46.0,1.943328552634823e-09,0.98,success,,0,3.9260e-01,6.281660e-04,-3.2019,true
0.3793103448275863,3.4210526315789473,1.0,0.0001,0.0,-0.6,256,50.0,auto,auto,periodic,3.926029053201121e-09,46.0,1.9433285526348433e-09,1.31,success,,0,3.9260e-01,6.281660e-04,-3.2019,true
0.3793103448275863,3.6842105263157894,1.0,0.0001,0.0,-0.6,256,50.0,auto,auto,periodic,3.92602905320112e-09,46.0,1.9433285526348206e-09,1.0,success,,0,3.9260e-01,6.281660e-04,-3.2019,true
0.3793103448275863,3.9473684210526314,1.0,0.0001,0.0,-0.6,256,50.0,auto,auto,periodic,3.926029053201187e-09,46.0,1.9433285526349153e-09,1.03,success,,0,3.9260e-01,6.281660e-04,-3.2019,true
0.3793103448275863,4.2105263157894735,1.0,0.0001,0.0,-0.6,256,50.0,auto,auto,periodic,3.926029053200648e-09,46.0,1.9433285526346063e-09,1.05,success,,0,3.9260e-01,6.281660e-04,-3.2019,true
0.3793103448275863,4.473684210526316,1.0,0.0001,0.0,-0.6,256,50.0,auto,auto,periodic,3.926029053200929e-09,46.0,1.9433285526347387e-09,1.05,success,,0,3.9260e-01,6.281660e-04,-3.2019,true
0.3793103448275863,4.7368421052631575,1.0,0.0001,0.0,-0.6,256,50.0,auto,auto,periodic,3.9260290532010004e-09,46.0,1.9433285526352288e-09,1.21,success,,0,3.9260e-01,6.281660e-04,-3.2019,true
0.3793103448275863,5.0,1.0,0.0001,0.0,-0.6,256,50.0,auto,auto,periodic,3.926029053201027e-09,46.0,1.943328552635272e-09,1.38,success,,0,3.9260e-01,6.281660e-04,-3.2019,true
0.4482758620689655,0.0,1.0,0.0001,0.0,-0.6,256,50.0,auto,auto,periodic,1.5914465958403925e-09,41.5,9.613682189397014e-10,1.32,success,,0,1.5914e-01,2.546320e-04,-3.5941,true
0.4482758620689655,0.2631578947368421,1.0,0.0001,0.0,-0.6,256,50.0,auto,auto,periodic,1.5914465958405962e-09,41.5,9.613682189399131e-10,1.0,success,,0,1.5914e-01,2.546320e-04,-3.5941,true
0.4482758620689655,0.5263157894736842,1.0,0.0001,0.0,-0.6,256,50.0,auto,auto,periodic,1.5914465958405064e-09,41.5,9.613682189398817e-10,1.0,success,,0,1.5914e-01,2.546320e-04,-3.5941,true
0.4482758620689655,0.7894736842105263,1.0,0.0001,0.0,-0.6,256,50.0,auto,auto,periodic,1.5914465958406882e-09,41.5,9.613682189399903e-10,1.13,success,,0,1.5914e-01,2.546320e-04,-3.5941,true
0.4482758620689655,1.0526315789473684,1.0,0.0001,0.0,-0.6,256,50.0,auto,auto,periodic,1.5914465958404314e-09,41.5,9.61368218939764e-10,1.4,success,,0,1.5914e-01,2.546320e-04,-3.5941,true
0.4482758620689655,1.3157894736842104,1.0,0.0001,0.0,-0.6,256,50.0,auto,auto,periodic,1.5914465958403652e-09,41.5,9.613682189396615e-10,1.41,success,,0,1.5914e-01,2.546320e-04,-3.5941,true
0.4482758620689655,1.5789473684210527,1.0,0.0001,0.0,-0.6,256,50.0,auto,auto,periodic,1.5914465958403271e-09,41.5,9.613682189397928e-10,1.04,success,,0,1.5914e-01,2.546320e-04,-3.5941,true
0.4482758620689655,1.8421052631578947,1.0,0.0001,0.0,-0.6,256,50.0,auto,auto,periodic,1.5914465958403317e-09,41.5,9.613682189398006e-10,1.23,success,,0,1.5914e-01,2.546320e-04,-3.5941,true
0.4482758620689655,2.1052631578947367,1.0,0.0001,0.0,-0.6,256,50.0,auto,auto,periodic,1.591446595840071e-09,41.5,9.613682189394727e-10,1.14,success,,0,1.5914e-01,2.546320e-04,-3.5941,true
0.4482758620689655,2.3684210526315788,1.0,0.0001,0.0,-0.6,256,50.0,auto,auto,periodic,1.5914465958404773e-09,41.5,9.613682189397276e-10,1.26,success,,0,1.5914e-01,2.546320e-04,-3.5941,true
0.4482758620689655,2.631578947368421,1.0,0.0001,0.0,-0.6,256,50.0,auto,auto,periodic,1.5914465958404657e-09,41.5,9.61368218939705e-10,1.59,success,,0,1.5914e-01,2.546320e-04,-3.5941,true
0.4482758620689655,2.894736842105263,1.0,0.0001,0.0,-0.6,256,50.0,auto,auto,periodic,1.5914465958406828e-09,41.5,9.613682189399942e-10,1.49,success,,0,1.5914e-01,2.546320e-04,-3.5941,true
0.4482758620689655,3.1578947368421053,1.0,0.0001,0.0,-0.6,256,50.0,auto,auto,periodic,1.591446595840615e-09,41.5,9.613682189399808e-10,1.23,success,,0,1.5914e-01,2.546320e-04,-3.5941,true
0.4482758620689655,3.4210526315789473,1.0,0.0001,0.0,-0.6,256,50.0,auto,auto,periodic,1.5914465958407101e-09,41.5,9.613682189400147e-10,1.31,success,,0,1.5914e-01,2.546320e-04,-3.5941,true
0.4482758620689655,3.6842105263157894,1.0,0.0001,0.0,-0.6,256,50.0,auto,auto,periodic,1.591446595840392e-09,41.5,9.613682189397012e-10,1.15,success,,0,1.5914e-01,2.546320e-04,-3.5941,true
0.4482758620689655,3.9473684210526314,1.0,0.0001,0.0,-0.6,256,50.0,auto,auto,periodic,1.5914465958404634e-09,41.5,9.61368218939703e-10,1.4,success,,0,1.5914e-01,2.546320e-04,-3.5941,true
0.4482758620689655,4.2105263157894735,1.0,0.0001,0.0,-0.6,256,50.0,auto,auto,periodic,1.5914465958403164e-09,41.5,9.613682189396584e-10,1.38,success,,0,1.5914e-01,2.546320e-04,-3.5941,true
0.4482758620689655,4.473684210526316,1.0,0.0001,0.0,-0.6,256,50.0,auto,auto,periodic,1.5914465958404583e-09,41.5,9.613682189397022e-10,1.28,success,,0,1.5914e-01,2.546320e-04,-3.5941,true
0.4482758620689655,4.7368421052631575,1.0,0.0001,0.0,-0.6,256,50.0,auto,auto,periodic,1.591446595840679e-09,41.5,9.613682189400515e-10,1.33,success,,0,1.5914e-01,2.546320e-04,-3.5941,true
0.4482758620689655,5.0,1.0,0.0001,0.0,-0.6,256,50.0,auto,auto,periodic,1.5914465958402765e-09,41.5,9.613682189395727e-10,1.27,success,,0,1.5914e-01,2.546320e-04,-3.5941,true
0.5172413793103448,0.0,1.0,0.0001,0.0,-0.6,256,50.0,auto,auto,periodic,6.647629465116113e-10,49.0,5.990290875053365e-10,1.29,success,,0,6.6476e-02,1.063623e-04,-3.9732,true
0.5172413793103448,0.2631578947368421,1.0,0.0001,0.0,-0.6,256,50.0,auto,auto,periodic,6.647629465114219e-10,49.0,5.990290875051456e-10,1.31,success,,0,6.6476e-02,1.063623e-04,-3.9732,true
0.5172413793103448,0.5263157894736842,1.0,0.0001,0.0,-0.6,256,50.0,auto,auto,periodic,6.647629465111333e-10,49.0,5.990290875048766e-10,1.2,success,,0,6.6476e-02,1.063623e-04,-3.9732,true
0.5172413793103448,0.7894736842105263,1.0,0.0001,0.0,-0.6,256,50.0,auto,auto,periodic,6.647629465113689e-10,49.0,5.990290875050908e-10,1.16,success,,0,6.6476e-02,1.063623e-04,-3.9732,true
0.5172413793103448,1.0526315789473684,1.0,0.0001,0.0,-0.6,256,50.0,auto,auto,periodic,6.64762946511094e-10,49.0,5.99029087504874e-10,1.15,success,,0,6.6476e-02,1.063623e-04,-3.9732,true
0.5172413793103448,1.3157894736842104,1.0,0.0001,0.0,-0.6,256,50.0,auto,auto,periodic,6.647629465113683e-10,49.0,5.990290875050911e-10,1.38,success,,0,6.6476e-02,1.063623e-04,-3.9732,true
0.5172413793103448,1.5789473684210527,1.0,0.0001,0.0,-0.6,256,50.0,auto,auto,periodic,6.647629465113998e-10,49.0,5.990290875051234e-10,1.23,success,,0,6.6476e-02,1.063623e-04,-3.9732,true
0.5172413793103448,1.8421052631578947,1.0,0.0001,0.0,-0.6,256,50.0,auto,auto,periodic,6.647629465113746e-10,49.0,5.990290875050955e-10,1.16,success,,0,6.6476e-02,1.063623e-04,-3.9732,true
0.5172413793103448,2.1052631578947367,1.0,0.0001,0.0,-0.6,256,50.0,auto,auto,periodic,6.647629465112907e-10,49.0,5.990290875050369e-10,1.25,success,,0,6.6476e-02,1.063623e-04,-3.9732,true
0.5172413793103448,2.3684210526315788,1.0,0.0001,0.0,-0.6,256,50.0,auto,auto,periodic,6.647629465116062e-10,49.0,5.990290875053328e-10,1.22,success,,0,6.6476e-02,1.063623e-04,-3.9732,true
0.5172413793103448,2.631578947368421,1.0,0.0001,0.0,-0.6,256,50.0,auto,auto,periodic,6.647629465116174e-10,49.0,5.99029087505344e-10,1.15,success,,0,6.6476e-02,1.063623e-04,-3.9732,true
0.5172413793103448,2.894736842105263,1.0,0.0001,0.0,-0.6,256,50.0,auto,auto,periodic,6.647629465113115e-10,49.0,5.990290875050573e-10,1.42,success,,0,6.6476e-02,1.063623e-04,-3.9732,true
0.5172413793103448,3.1578947368421053,1.0,0.0001,0.0,-0.6,256,50.0,auto,auto,periodic,6.647629465115865e-10,49.0,5.990290875053121e-10,2.13,success,,0,6.6476e-02,1.063623e-04,-3.9732,true
0.5172413793103448,3.4210526315789473,1.0,0.0001,0.0,-0.6,256,50.0,auto,auto,periodic,6.647629465115738e-10,49.0,5.990290875052998e-10,2.5,success,,0,6.6476e-02,1.063623e-04,-3.9732,true
0.5172413793103448,3.6842105263157894,1.0,0.0001,0.0,-0.6,256,50.0,auto,auto,periodic,6.647629465112891e-10,49.0,5.990290875050583e-10,2.24,success,,0,6.6476e-02,1.063623e-04,-3.9732,true
0.5172413793103448,3.9473684210526314,1.0,0.0001,0.0,-0.6,256,50.0,auto,auto,periodic,6.647629465114111e-10,49.0,5.990290875051662e-10,2.04,success,,0,6.6476e-02,1.063623e-04,-3.9732,true
0.5172413793103448,4.2105263157894735,1.0,0.0001,0.0,-0.6,256,50.0,auto,auto,periodic,6.647629465110917e-10,49.0,5.990290875048703e-10,1.24,success,,0,6.6476e-02,1.063623e-04,-3.9732,true
0.5172413793103448,4.473684210526316,1.0,0.0001,0.0,-0.6,256,50.0,auto,auto,periodic,6.647629465116398e-10,49.0,5.990290875053682e-10,1.3,success,,0,6.6476e-02,1.063623e-04,-3.9732,true
0.5172413793103448,4.7368421052631575,1.0,0.0001,0.0,-0.6,256,50.0,auto,auto,periodic,6.647629465113125e-10,49.0,5.990290875050843e-10,1.5,success,,0,6.6476e-02,1.063623e-04,-3.9732,true
0.5172413793103448,5.0,1.0,0.0001,0.0,-0.6,256,50.0,auto,auto,periodic,6.647629465111435e-10,49.0,5.99029087504924e-10,1.96,success,,0,6.6476e-02,1.063623e-04,-3.9732,true
0.5862068965517242,0.0,1.0,0.0001,0.0,-0.6,256,50.0,auto,auto,periodic,2.510547278918617e-10,46.0,1.0633929263394558e-10,1.62,success,,0,2.5105e-02,4.016884e-05,-4.3961,true
0.5862068965517242,0.2631578947368421,1.0,0.0001,0.0,-0.6,256,50.0,auto,auto,periodic,2.5105472789210764e-10,46.0,1.0633929263423123e-10,1.19,success,,0,2.5105e-02,4.016884e-05,-4.3961,true
0.5862068965517242,0.5263157894736842,1.0,0.0001,0.0,-0.6,256,50.0,auto,auto,periodic,2.5105472789212956e-10,46.0,1.0633929263425715e-10,1.82,success,,0,2.5105e-02,4.016884e-05,-4.3961,true
0.5862068965517242,0.7894736842105263,1.0,0.0001,0.0,-0.6,256,50.0,auto,auto,periodic,2.510547278917896e-10,46.0,1.0633929263387008e-10,1.51,success,,0,2.5105e-02,4.016884e-05,-4.3961,true
0.5862068965517242,1.0526315789473684,1.0,0.0001,0.0,-0.6,256,50.0,auto,auto,periodic,2.510547278917775e-10,46.0,1.063392926338544e-10,1.43,success,,0,2.5105e-02,4.016884e-05,-4.3961,true
0.5862068965517242,1.3157894736842104,1.0,0.0001,0.0,-0.6,256,50.0,auto,auto,periodic,2.510547278917936e-10,46.0,1.0633929263387335e-10,1.41,success,,0,2.5105e-02,4.016884e-05,-4.3961,true
0.5862068965517242,1.5789473684210527,1.0,0.0001,0.0,-0.6,256,50.0,auto,auto,periodic,2.510547278917932e-10,46.0,1.0633929263387024e-10,1.56,success,,0,2.5105e-02,4.016884e-05,-4.3961,true
0.5862068965517242,1.8421052631578947,1.0,0.0001,0.0,-0.6,256,50.0,auto,auto,periodic,2.5105472789180055e-10,46.0,1.063392926338809e-10,1.26,success,,0,2.5105e-02,4.016884e-05,-4.3961,true
0.5862068965517242,2.1052631578947367,1.0,0.0001,0.0,-0.6,256,50.0,auto,auto,periodic,2.510547278919184e-10,46.0,1.0633929263400776e-10,1.08,success,,0,2.5105e-02,4.016884e-05,-4.3961,true
0.5862068965517242,2.3684210526315788,1.0,0.0001,0.0,-0.6,256,50.0,auto,auto,periodic,2.5105472789188017e-10,46.0,1.06339292633975e-10,1.04,success,,0,2.5105e-02,4.016884e-05,-4.3961,true
0.5862068965517242,2.631578947368421,1.0,0.0001,0.0,-0.6,256,50.0,auto,auto,periodic,2.510547278918822e-10,46.0,1.063392926339738e-10,1.04,success,,0,2.5105e-02,4.016884e-05,-4.3961,true
0.5862068965517242,2.894736842105263,1.0,0.0001,0.0,-0.6,256,50.0,auto,auto,periodic,2.510547278919025e-10,46.0,1.063392926340278e-10,1.05,success,,0,2.5105e-02,4.016884e-05,-4.3961,true
0.5862068965517242,3.1578947368421053,1.0,0.0001,0.0,-0.6,256,50.0,auto,auto,periodic,2.5105472789186176e-10,46.0,1.0633929263394552e-10,1.17,success,,0,2.5105e-02,4.016884e-05,-4.3961,true
0.5862068965517242,3.4210526315789473,1.0,0.0001,0.0,-0.6,256,50.0,auto,auto,periodic,2.5105472789186114e-10,46.0,1.063392926339465e-10,1.31,success,,0,2.5105e-02,4.016884e-05,-4.3961,true
0.5862068965517242,3.6842105263157894,1.0,0.0001,0.0,-0.6,256,50.0,auto,auto,periodic,2.510547278918824e-10,46.0,1.0633929263397324e-10,1.11,success,,0,2.5105e-02,4.016884e-05,-4.3961,true
0.5862068965517242,3.9473684210526314,1.0,0.0001,0.0,-0.6,256,50.0,auto,auto,periodic,2.51054727891828e-10,46.0,1.0633929263397253e-10,1.45,success,,0,2.5105e-02,4.016884e-05,-4.3961,true
0.5862068965517242,4.2105263157894735,1.0,0.0001,0.0,-0.6,256,50.0,auto,auto,periodic,2.5105472789206236e-10,46.0,1.0633929263417958e-10,1.22,success,,0,2.5105e-02,4.016884e-05,-4.3961,true
0.5862068965517242,4.473684210526316,1.0,0.0001,0.0,-0.6,256,50.0,auto,auto,periodic,2.510547278918344e-10,46.0,1.0633929263397699e-10,1.15,success,,0,2.5105e-02,4.016884e-05,-4.3961,true
0.5862068965517242,4.7368421052631575,1.0,0.0001,0.0,-0.6,256,50.0,auto,auto,periodic,2.510547278917193e-10,46.0,1.0633929263384692e-10,1.22,success,,0,2.5105e-02,4.016884e-05,-4.3961,true
0.5862068965517242,5.0,1.0,0.0001,0.0,-0.6,256,50.0,auto,auto,periodic,2.5105472789187826e-10,46.0,1.063392926340273e-10,1.33,success,,0,2.5105e-02,4.016884e-05,-4.3961,true
0.6551724137931034,0.0,1.0,0.0001,0.0,-0.6,256,50.0,auto,auto,periodic,7.226680429716063e-11,44.5,3.304260458562162e-11,1.32,success,,0,7.2267e-03,1.156271e-05,-4.9369,true
0.6551724137931034,0.2631578947368421,1.0,0.0001,0.0,-0.6,256,50.0,auto,auto,periodic,7.226680429699938e-11,44.5,3.304260458554154e-11,1.19,success,,0,7.2267e-03,1.156271e-05,-4.9369,true
0.6551724137931034,0.5263157894736842,1.0,0.0001,0.0,-0.6,256,50.0,auto,auto,periodic,7.226680429710159e-11,44.5,3.304260458554921e-11,1.0,success,,0,7.2267e-03,1.156271e-05,-4.9369,true
0.6551724137931034,0.7894736842105263,1.0,0.0001,0.0,-0.6,256,50.0,auto,auto,periodic,7.226680429709609e-11,44.5,3.3042604585543456e-11,1.12,success,,0,7.2267e-03,1.156271e-05,-4.9369,true
0.6551724137931034,1.0526315789473684,1.0,0.0001,0.0,-0.6,256,50.0,auto,auto,periodic,7.226680429722662e-11,44.5,3.304260458571277e-11,1.05,success,,0,7.2267e-03,1.156271e-05,-4.9369,true
0.6551724137931034,1.3157894736842104,1.0,0.0001,0.0,-0.6,256,50.0,auto,auto,periodic,7.226680429699397e-11,44.5,3.3042604585536257e-11,1.04,success,,0,7.2267e-03,1.156271e-05,-4.9369,true
0.6551724137931034,1.5789473684210527,1.0,0.0001,0.0,-0.6,256,50.0,auto,auto,periodic,7.226680429723606e-11,44.5,3.3042604585726676e-11,1.03,success,,0,7.2267e-03,1.156271e-05,-4.9369,true
0.6551724137931034,1.8421052631578947,1.0,0.0001,0.0,-0.6,256,50.0,auto,auto,periodic,7.226680429700299e-11,44.5,3.304260458554651e-11,1.08,success,,0,7.2267e-03,1.156271e-05,-4.9369,true
0.6551724137931034,2.1052631578947367,1.0,0.0001,0.0,-0.6,256,50.0,auto,auto,periodic,7.226680429717949e-11,44.5,3.30426045856461e-11,1.28,success,,0,7.2267e-03,1.156271e-05,-4.9369,true
0.6551724137931034,2.3684210526315788,1.0,0.0001,0.0,-0.6,256,50.0,auto,auto,periodic,7.226680429729124e-11,44.5,3.3042604585798046e-11,1.32,success,,0,7.2267e-03,1.156271e-05,-4.9369,true
0.6551724137931034,2.631578947368421,1.0,0.0001,0.0,-0.6,256,50.0,auto,auto,periodic,7.226680429717887e-11,44.5,3.3042604585647306e-11,1.32,success,,0,7.2267e-03,1.156271e-05,-4.9369,true
0.6551724137931034,2.894736842105263,1.0,0.0001,0.0,-0.6,256,50.0,auto,auto,periodic,7.226680429718285e-11,44.5,3.304260458579004e-11,1.13,success,,0,7.2267e-03,1.156271e-05,-4.9369,true
0.6551724137931034,3.1578947368421053,1.0,0.0001,0.0,-0.6,256,50.0,auto,auto,periodic,7.226680429717967e-11,44.5,3.30426045856461e-11,1.15,success,,0,7.2267e-03,1.156271e-05,-4.9369,true
