sample_index,alpha1,alpha2,alpha3,delta1,v1_max_excess,v2_max_excess,v1_verdict,v2_verdict,sim_verdict
1581,0.833686281517185,0.388458766734632,0.0863682636123416,0.061476639104681,2.035179e-01,0.000000e+00,stable,stable,not_audited
1582,0.263702953858129,0.136476735702616,0.257028720599939,0.0486471062274769,2.035178e-01,0.000000e+00,stable,stable,not_audited
1583,0.0277804270277777,1.61223196820846,1.7551426470019,-0.0576830556861763,2.035177e-01,0.000000e+00,stable,stable,not_audited
1584,0.268331033649693,-1.8565047271409,0.432854540840826,-0.0204602465101298,2.035177e-01,0.000000e+00,stable,stable,not_audited
1585,-0.330932463407897,0.38130189764711,0.114440307096546,-0.0377738012402096,2.035177e-01,0.000000e+00,stable,stable,not_audited
1586,-0.919818138413437,0.919543305232065,0.592903914941224,-0.0282792863657773,2.035176e-01,0.000000e+00,stable,stable,not_audited
1587,0.378998863944499,0.387954423624735,1.61616764225885,-0.0525391746194785,2.035175e-01,0.000000e+00,stable,stable,not_audited
1588,-0.0894171948221942,-0.21429900217401,0.578655157469077,-0.0358208143248355,2.035174e-01,0.000000e+00,stable,stable,not_audited
1589,0.868004828226639,0.232400352263356,0.505260353020601,0.0592833166008542,2.035174e-01,0.000000e+00,stable,stable,not_audited
1590,0.0707836156641795,1.34525652034879,1.99760554083447,-0.0552874526497127,2.035174e-01,0.000000e+00,stable,stable,not_audited
1591,-0.0137628740358604,1.25621584206231,0.0546476919704379,0.0528780981588493,2.035173e-01,0.000000e+00,stable,stable,not_audited
1592,-0.0307181888720498,0.62355082048395,1.90473632144403,-0.0462411530105102,2.035172e-01,0.000000e+00,stable,stable,not_audited
1593,0.0866005256646099,-1.22582151854513,0.134866213539199,0.0252248773003547,2.035170e-01,0.000000e+00,stable,stable,not_audited
1594,0.18177591271612,1.97994131078026,1.87468760974414,0.0610505571499931,2.035170e-01,0.000000e+00,stable,stable,not_audited
1595,0.446201267096373,1.75793828825535,0.51327547936628,-0.0632289255172243,2.035170e-01,0.000000e+00,stable,stable,not_audited
1596,-0.292252949152358,0.606483280085891,0.168025270252199,0.0400584408870479,2.035169e-01,0.000000e+00,stable,stable,not_audited
1597,-0.400582170305212,1.97463201445548,0.417248911013118,-0.0513348748833251,2.035169e-01,0.000000e+00,stable,stable,not_audited
1598,-0.662557196680307,-0.185095260744863,1.38283749432469,0.0146818473752681,2.035169e-01,0.000000e+00,stable,stable,not_audited
1599,0.0180708644128758,1.45635296762344,0.540811351301954,-0.0539797362295953,2.035169e-01,0.000000e+00,stable,stable,not_audited
1600,0.572291500408612,-1.33932475708381,0.221685764993023,0.0373497772430555,2.035168e-01,0.000000e+00,stable,stable,not_audited
1601,0.46087766775766,0.143743921643149,0.122276520709291,-0.0502514632272035,2.035168e-01,0.000000e+00,stable,stable,not_audited
1602,0.968504183901116,-1.77157220222404,0.446492475327323,0.041404626626186,2.035168e-01,0.000000e+00,stable,stable,not_audited
1603,0.831821378382386,0.653496667758483,0.231476378606611,0.0602248309854487,2.035168e-01,0.000000e+00,stable,stable,not_audited
1604,0.952617020609593,1.19394108869123,0.435819410363225,0.06554018523578,2.035167e-01,0.000000e+00,stable,stable,not_audited
1605,0.354023407764887,1.55649443854694,1.40720587334447,-0.0595793979683235,2.035167e-01,0.000000e+00,stable,stable,not_audited
1606,0.846485241604304,1.14490108738141,0.065384561865761,0.0634367966547438,2.035166e-01,0.000000e+00,stable,stable,not_audited
1607,-0.00992507014567556,1.17399330895543,0.176668995007647,-0.0503599605013654,2.035166e-01,0.000000e+00,stable,stable,not_audited
1608,-0.85293615455472,0.937745970965858,1.6742400724719,0.0292576560487139,2.035165e-01,0.000000e+00,stable,stable,not_audited
1609,0.850290164227205,0.492930237592751,1.39624824176792,-0.0585285199451617,2.035165e-01,0.000000e+00,stable,stable,not_audited
1610,-0.612804884091902,1.01805170115308,0.289856887122928,-0.0361125884350066,2.035162e-01,0.000000e+00,stable,stable,not_audited
1611,0.875129623151975,0.891559070454277,0.157572160944494,0.0609227787499846,2.035161e-01,0.000000e+00,stable,stable,not_audited
1612,-0.704923923284172,1.24596523898997,0.33054424686399,-0.0365115716031061,2.035161e-01,0.000000e+00,stable,stable,not_audited
1613,0.335445919238543,0.26179187265962,0.0619015618574984,-0.0473126867920526,2.035160e-01,0.000000e+00,stable,stable,not_audited
1614,0.0932468932463753,-0.045990600873048,0.764619512387437,-0.0396457162356525,2.035159e-01,0.000000e+00,stable,stable,not_audited
1615,0.54895452929102,1.26248156347982,0.679953701993282,-0.0582972284928054,2.035158e-01,0.000000e+00,stable,stable,not_audited
1616,-0.149490232969755,0.449875970315754,0.319578769134263,-0.0396118682909496,2.035158e-01,0.000000e+00,stable,stable,sim_perturbative
1617,0.807694353675125,-0.215524524200396,0.0548932972696134,-0.0508962823659098,2.035158e-01,0.000000e+00,stable,stable,not_audited
1618,0.611707842920697,-1.48464423196837,0.28041129178958,0.0349406982639557,2.035157e-01,0.000000e+00,stable,stable,not_audited
1619,0.848262823921348,-0.836318295409792,0.114668211794689,-0.0460199969232757,2.035155e-01,0.000000e+00,stable,stable,not_audited
1620,0.951199754452944,0.932423892497144,0.748460636907218,-0.0609675396577671,2.035155e-01,0.000000e+00,stable,stable,not_audited
1621,0.781452827885736,1.21888062464471,0.135621040676889,-0.060237229892619,2.035153e-01,0.000000e+00,stable,stable,not_audited
1622,-0.885396669068557,1.31320918857485,0.0744378977358704,0.0319465791964579,2.035150e-01,0.000000e+00,stable,stable,not_audited
1623,0.00157896297115778,0.459190682673083,0.315459751838637,0.0417366058495703,2.035150e-01,0.000000e+00,stable,stable,not_audited
1624,-0.126125197508546,0.0769443166854606,0.417194341498021,-0.034955143619414,2.035147e-01,0.000000e+00,stable,stable,not_audited
1625,0.0399336925166449,-0.194736194553287,0.20840092592259,0.0355962721440632,2.035147e-01,0.000000e+00,stable,stable,not_audited
1626,0.368333833048722,-0.407832047130658,1.2125524923896,0.0399809864708152,2.035145e-01,0.000000e+00,stable,stable,not_audited
1627,-0.257046029073219,1.89078484751601,0.71679935116598,0.0489997993354723,2.035144e-01,0.000000e+00,stable,stable,not_audited
1628,0.962590768018646,0.935960860983681,0.0738009464052065,0.0592823848414255,2.035143e-01,0.000000e+00,stable,stable,not_audited
1629,0.589079282098785,0.260070743233356,0.889732789101845,-0.0490455087502921,2.035140e-01,0.000000e+00,stable,stable,not_audited
1630,-0.47523385894202,1.21270955806422,0.079790182258966,0.0389384619030295,2.035140e-01,0.000000e+00,stable,stable,not_audited
1631,0.214280628700926,0.340681598840127,1.54146929594103,-0.0435422506103464,2.035140e-01,0.000000e+00,stable,stable,not_audited
1632,-0.62716495591977,1.34514285454572,0.194033879628718,-0.0371745506836716,2.035139e-01,0.000000e+00,stable,stable,not_audited
1633,0.836153838004219,1.44585315572407,0.882052905390434,0.0604525252231616,2.035139e-01,0.000000e+00,stable,stable,not_audited
1634,0.151177363800478,0.256327988419477,0.442665936525521,-0.0416276132599145,2.035139e-01,0.000000e+00,stable,stable,not_audited
1635,-0.188547926418436,1.64208653189792,0.0823774754184956,0.0475281261962115,2.035138e-01,0.000000e+00,stable,stable,not_audited
1636,-0.58444592776885,0.967873847971612,0.235751260716518,0.0339320402766945,2.035136e-01,0.000000e+00,stable,stable,not_audited
1637,0.457312518355553,0.869620689227067,0.67548669759471,0.0511114702283049,2.035135e-01,0.000000e+00,stable,stable,not_audited
1638,0.556061193393129,1.25501705331823,0.336974954340497,-0.0546634336059395,2.035129e-01,0.000000e+00,stable,stable,not_audited
1639,0.359734363541162,1.66844472869091,1.14415090905971,0.0545631866298457,2.035126e-01,0.000000e+00,stable,stable,not_audited
1640,-0.480235461261172,0.238669579536489,0.103058931147396,-0.0271958546000635,2.035126e-01,0.000000e+00,stable,stable,not_audited
1641,0.164453121332705,-1.38378990105473,0.30164520214707,-0.0223033710834388,2.035124e-01,0.000000e+00,stable,stable,not_audited
1642,0.255737639699297,1.0432690049297,0.574403195085583,-0.0484652896646973,2.035122e-01,0.000000e+00,stable,stable,not_audited
1643,-0.869009039043952,1.92609134058465,0.317638477038095,0.0370899385838555,2.035122e-01,0.000000e+00,stable,stable,not_audited
1644,0.0951966116906922,-0.206894993150828,0.10646842883508,-0.034843786715671,2.035117e-01,0.000000e+00,stable,stable,not_audited
1645,0.599194506929595,1.41101849369697,0.717573885712279,0.0552368673137722,2.035117e-01,0.000000e+00,stable,stable,not_audited
1646,0.170466590115347,-0.776282163249498,0.152999225882214,0.0303099887575078,2.035116e-01,0.000000e+00,stable,stable,not_audited
1647,0.60626618677942,0.36097697484815,0.0750827590301185,0.0479266290334035,2.035112e-01,0.000000e+00,stable,stable,not_audited
1648,-0.83525782596671,1.8318065572625,0.289352878689009,0.0362483284649415,2.035110e-01,0.000000e+00,stable,stable,not_audited
1649,0.768077308958039,-0.655551125006848,0.639917523708669,-0.0424404422841624,2.035108e-01,0.000000e+00,stable,stable,not_audited
1650,-0.829660140460804,1.16144100472064,0.422073783163045,0.0291803509410946,2.035105e-01,0.000000e+00,stable,stable,not_audited
1651,-0.76515162526833,0.649859995301581,0.0611250104927841,-0.0242828546285396,2.035104e-01,0.000000e+00,stable,stable,not_audited
1652,0.512210887053347,-1.0527954506242,0.485776483943777,0.0338537154147351,2.035096e-01,0.000000e+00,stable,stable,not_audited
1653,0.290575926914649,-0.239522068708155,0.641442578213982,0.0372005203433305,2.035093e-01,0.000000e+00,stable,stable,not_audited
1654,-0.0496263402547178,1.08199926332434,0.483906632857364,-0.0423828694474646,2.035090e-01,0.000000e+00,stable,stable,not_audited
1655,0.474356265711437,0.381931156973474,0.466340279661756,-0.0449989375272573,2.035090e-01,0.000000e+00,stable,stable,not_audited
1656,0.934526544913684,-0.091989297673631,0.0825871346241298,0.0481112949269629,2.035089e-01,0.000000e+00,stable,stable,not_audited
1657,-0.607813020237827,1.32042123314889,0.0555356525748652,-0.0346071418140566,2.035081e-01,0.000000e+00,stable,stable,not_audited
1658,0.764798518098316,-1.55038783842171,0.19695889580214,-0.033311160462077,2.035077e-01,0.000000e+00,stable,stable,not_audited
1659,-0.183828570300768,-0.919110600920179,1.28793221003848,-0.017202375502881,2.035075e-01,0.000000e+00,stable,stable,not_audited
1660,0.807937749438352,1.53888678873723,1.53813602078743,-0.055458177619133,2.035065e-01,0.000000e+00,stable,stable,not_audited
1661,-0.289812992774225,0.356503063074245,0.566773481834584,-0.0309381409169527,2.035065e-01,0.000000e+00,stable,stable,not_audited
1662,0.828755268568262,0.821688849406103,1.78807139296699,0.0514546215411436,2.035064e-01,0.000000e+00,stable,stable,not_audited
1663,0.359781985353028,1.11667405983827,0.347517291637162,0.0470388815556468,2.035055e-01,0.000000e+00,stable,stable,not_audited
1664,0.796582663973676,-0.147776503091797,0.630041723177932,0.0442258257225987,2.035051e-01,0.000000e+00,stable,stable,not_audited
1665,0.225108817893313,-0.722449288266834,0.0756477205467335,-0.0300505673559097,2.035050e-01,0.000000e+00,stable,stable,not_audited
1666,0.657114983533449,1.03564124873295,0.547533095447607,0.049862774568012,2.035045e-01,0.000000e+00,stable,stable,not_audited
1667,0.222819569421153,0.233891521275435,0.0532815885486344,0.0383543741773429,2.035044e-01,0.000000e+00,stable,stable,not_audited
1668,0.627168434452237,0.774738723502761,0.859618680470983,0.0478173575821317,2.035044e-01,0.000000e+00,stable,stable,not_audited
1669,-0.136227553997129,-0.886396531502661,0.09539621525257,-0.01888402493248,2.035042e-01,0.000000e+00,stable,stable,not_audited
1670,-0.175737921591939,0.24105999496304,0.323466070932769,-0.0312697333726433,2.035034e-01,0.000000e+00,stable,stable,not_audited
1671,-0.0290952818571973,0.807785636346692,1.61037794837964,-0.0385798500360159,2.035033e-01,0.000000e+00,stable,stable,not_audited
1672,0.99633199649859,-0.25222060385651,0.0971840187860566,0.0450107494817247,2.035016e-01,0.000000e+00,stable,stable,not_audited
1673,0.694604068311899,0.755302402709649,1.73651105849211,-0.0475124567837717,2.035015e-01,0.000000e+00,stable,stable,sim_perturbative
1674,-0.198604942748572,1.09044849717526,0.474423094194859,-0.0376031110534512,2.035014e-01,0.000000e+00,stable,stable,not_audited
1675,0.784710566219436,1.94720564241986,0.369114136734757,0.055019053246816,2.035009e-01,0.000000e+00,stable,stable,not_audited
1676,-0.197556715385209,1.56145360852033,0.0692220290068106,-0.0407782516567186,2.035004e-01,0.000000e+00,stable,stable,sim_perturbative
1677,-0.0887697714513995,1.97509799987337,1.66187571698701,0.0449516297343182,2.035003e-01,0.000000e+00,stable,stable,not_audited
1678,0.833720308960373,0.118982464550982,0.10123219112838,0.0448696452757353,2.035002e-01,0.000000e+00,stable,stable,not_audited
1679,0.724364440267622,0.636807510051716,1.21656712554913,-0.0465006567730242,2.034995e-01,0.000000e+00,stable,stable,not_audited
1680,-0.564253436453867,1.76062034655135,1.70152031235562,0.0365898890958336,2.034993e-01,0.000000e+00,stable,stable,not_audited
1681,-0.840359715744087,1.88429874482735,1.48611306716152,-0.033112227202408,2.034992e-01,0.000000e+00,stable,stable,not_audited
1682,0.891656384830114,0.275106753610893,1.43513314395886,0.0461955671320777,2.034991e-01,0.000000e+00,stable,stable,not_audited
1683,0.660367840381986,-1.7738572936887,0.0667178729614234,0.0268811338286672,2.034987e-01,0.000000e+00,stable,stable,not_audited
1684,0.739201710201802,-0.81667192856024,0.139669559142275,0.0366500238402265,2.034986e-01,0.000000e+00,stable,stable,not_audited
1685,-0.0367106560738785,0.0531424001008896,0.0635161958609123,-0.0309759378985288,2.034983e-01,0.000000e+00,stable,stable,not_audited
1686,-0.867918090973975,0.360683361679007,0.28330165768061,-0.0144046321231754,2.034982e-01,0.000000e+00,stable,stable,not_audited
1687,0.276293422431414,-0.673935648204429,0.205097342931729,-0.0299839877149757,2.034979e-01,0.000000e+00,stable,stable,not_audited
1688,-0.208594987701976,-0.160290476290502,0.169717297542971,-0.025401249676587,2.034977e-01,0.000000e+00,stable,stable,not_audited
1689,-0.485010064245217,-0.400374342251391,0.09354376436558,0.0144466154257947,2.034976e-01,0.000000e+00,stable,stable,not_audited
1690,-0.102860244965733,-0.415190331267967,0.955454020834437,0.0246769036525278,2.034961e-01,0.000000e+00,stable,stable,not_audited
1691,0.872253731805247,-0.145579712098995,0.0916478452545138,0.0422472753015515,2.034952e-01,0.000000e+00,stable,stable,not_audited
1692,-0.0771331009366969,1.59984728797414,0.317929543227779,-0.0411405345587121,2.034947e-01,0.000000e+00,stable,stable,not_audited
1693,0.13883519548474,-0.147965467332291,0.633220531365545,0.0315437517574431,2.034946e-01,0.000000e+00,stable,stable,not_audited
1694,0.68400462567889,1.0658382964848,1.09787606433982,-0.0470447732111543,2.034946e-01,0.000000e+00,stable,stable,not_audited
1695,0.619293506736962,1.69589577829425,0.0957076100105574,0.0496827598169265,2.034942e-01,0.000000e+00,stable,stable,not_audited
1696,0.46874865225202,-0.671213404073058,0.613454376439307,-0.0324586905736803,2.034935e-01,0.000000e+00,stable,stable,sim_perturbative
1697,0.641259869021475,0.722612304790907,0.202699236863228,-0.0442807126543576,2.034935e-01,0.000000e+00,stable,stable,not_audited
1698,0.397782439798122,-1.2336946850283,0.0628209264359935,-0.0260454650667103,2.034927e-01,0.000000e+00,stable,stable,not_audited
1699,0.61203317664626,1.64186667329323,0.0626414271719841,-0.0488409447948086,2.034926e-01,0.000000e+00,stable,stable,not_audited
1700,0.848071852530397,-0.0689061425534336,1.83230261834178,-0.041655968103596,2.034921e-01,0.000000e+00,stable,stable,not_audited
1701,-0.146640657851225,-1.0906485040908,0.794057810936913,0.0136077453236196,2.034908e-01,0.000000e+00,stable,stable,not_audited
1702,0.365694533084687,-0.467076242116038,0.217020284698175,-0.0318556157476286,2.034904e-01,0.000000e+00,stable,stable,not_audited
1703,0.174886805551407,1.46951472923333,0.0641214933551355,-0.042395291054683,2.034904e-01,0.000000e+00,stable,stable,not_audited
1704,-0.0350242152667108,1.74966717927085,0.603187794209322,0.0414165022427868,2.034898e-01,0.000000e+00,stable,stable,not_audited
1705,0.829731053987242,-0.486872752086734,0.109374411000572,0.0382180519934838,2.034897e-01,0.000000e+00,stable,stable,not_audited
1706,-0.347783683900575,1.77137630145685,0.961280947482724,-0.0374636108964987,2.034892e-01,0.000000e+00,stable,stable,not_audited
1707,0.559299728204614,1.50936301665023,0.202604461700969,-0.046475921034338,2.034886e-01,0.000000e+00,stable,stable,not_audited
1708,-0.0300172841014732,-0.655257669741597,1.09585675307641,0.0225741082521869,2.034884e-01,0.000000e+00,stable,stable,not_audited
1709,-0.50281996848445,0.701835538579836,0.0710195213408473,-0.0265050316390774,2.034872e-01,0.000000e+00,stable,stable,not_audited
1710,0.0944042912962315,-0.203880155830029,0.895603918201318,-0.0289172462137925,2.034865e-01,0.000000e+00,stable,stable,not_audited
1711,0.179901717603077,0.0415574361283761,0.134264751639905,0.0320010193354427,2.034854e-01,0.000000e+00,stable,stable,not_audited
1712,-0.0806567349623302,0.799493273235591,0.187521879793779,0.0337050262241876,2.034853e-01,0.000000e+00,stable,stable,not_audited
1713,0.724513980754594,-1.14006945778454,0.859783888256773,0.0311097756296026,2.034842e-01,0.000000e+00,stable,stable,not_audited
1714,-0.148362600458677,-0.311949629947005,0.744759519513211,-0.0230698811344845,2.034835e-01,0.000000e+00,stable,stable,not_audited
1715,0.645027807513286,0.613596286849627,1.16326084356389,0.0411983536612328,2.034831e-01,0.000000e+00,stable,stable,not_audited
1716,0.79468341694465,-1.15180129719792,0.0834206606393756,0.031849349872854,2.034830e-01,0.000000e+00,stable,stable,not_audited
1717,0.489094458739214,-1.92875759569922,1.83786580531391,0.0191924996609449,2.034824e-01,0.000000e+00,stable,stable,not_audited
1718,-0.548371408775255,1.62990032030144,0.109777066015923,-0.0324102433266744,2.034823e-01,0.000000e+00,stable,stable,not_audited
1719,-0.520312749601732,0.665308088721145,1.12623279225852,0.0249563673461091,2.034808e-01,0.000000e+00,stable,stable,not_audited
1720,0.928516726808778,1.99189357980181,0.842999871312734,0.0502002620155793,2.034802e-01,0.000000e+00,stable,stable,not_audited
1721,-0.677652176486398,0.788113732780427,0.33428531375611,0.0230210242871376,2.034798e-01,0.000000e+00,stable,stable,not_audited
1722,0.928606887575061,0.662886355126657,0.102550540863867,0.0436596543230867,2.034794e-01,0.000000e+00,stable,stable,not_audited
1723,0.596069526779354,1.75692382015883,0.152994078070268,-0.0455307245987897,2.034783e-01,0.000000e+00,stable,stable,not_audited
1724,0.999724171739211,1.30335555114153,0.491850097432,0.0471587273984535,2.034781e-01,0.000000e+00,stable,stable,not_audited
1725,-0.912815683454314,1.78482595793895,0.282276681945681,0.0273379840511154,2.034775e-01,0.000000e+00,stable,stable,not_audited
1726,0.886851533966224,0.650608607180738,0.653362235547454,0.0426175274363261,2.034770e-01,0.000000e+00,stable,stable,not_audited
1727,0.551174411021865,-0.816046458297218,1.06282453010115,0.0296083611843563,2.034760e-01,0.000000e+00,stable,stable,not_audited
1728,0.261534828290286,-0.444124519349806,0.751389460060813,-0.0277719810715045,2.034741e-01,0.000000e+00,stable,stable,not_audited
1729,0.714128956898109,-1.12350708816724,0.371652742619404,-0.0294266194545603,2.034740e-01,0.000000e+00,stable,stable,not_audited
1730,-0.0408038122590442,1.07868429905146,0.443642418456731,-0.0339508943550262,2.034736e-01,0.000000e+00,stable,stable,not_audited
1731,0.894708206220123,-0.481609026014862,0.213038745679385,0.0357753094413127,2.034734e-01,0.000000e+00,stable,stable,not_audited
1732,0.327970100346175,-1.09645160535491,0.240849518350812,-0.0234099794822415,2.034733e-01,0.000000e+00,stable,stable,not_audited
1733,0.751200068397125,0.125195472411425,0.391642330968323,-0.0375565089525145,2.034731e-01,0.000000e+00,stable,stable,not_audited
1734,0.00346683038755247,-0.431344376576504,0.0823402755940542,-0.0234936981404579,2.034729e-01,0.000000e+00,stable,stable,not_audited
1735,0.588855504736301,-0.296731820062763,0.10893544556851,0.0330835616845255,2.034728e-01,0.000000e+00,stable,stable,sim_perturbative
1736,-0.0187026760944891,1.62563826805385,0.94056165656264,-0.0371325988683744,2.034721e-01,0.000000e+00,stable,stable,not_audited
1737,-0.478405007789174,0.0404515644514141,0.160988313751186,-0.0185112979578104,2.034716e-01,0.000000e+00,stable,stable,not_audited
1738,0.720872687686318,0.921597587818914,1.10014961989619,0.0405879776825482,2.034692e-01,0.000000e+00,stable,stable,not_audited
1739,0.568101153793513,-0.76386289163199,0.10008248514233,-0.0291532293048204,2.034692e-01,0.000000e+00,stable,stable,not_audited
1740,0.777321450541139,0.131415572074626,0.48546183902215,-0.037014271325275,2.034688e-01,0.000000e+00,stable,stable,not_audited
1741,0.652698250959659,1.62030237688559,0.0930295500850436,0.0431311908018914,2.034686e-01,0.000000e+00,stable,stable,not_audited
1742,0.252602487144981,1.93428764242299,0.467977550148212,0.0407860098605055,2.034684e-01,0.000000e+00,stable,stable,sim_perturbative
1743,-0.368611321000988,-0.631065856861066,0.0548349515250079,-0.0122572535401417,2.034676e-01,0.000000e+00,stable,stable,not_audited
1744,0.356701855164926,1.30313600219366,0.0978272285509201,0.0383636392970974,2.034669e-01,0.000000e+00,stable,stable,not_audited
1745,0.670843100963517,1.60614927907614,1.3547978017563,0.0424894764272925,2.034653e-01,0.000000e+00,stable,stable,not_audited
1746,0.234836251308455,1.51778716843994,0.0545218505078634,-0.0378959406067167,2.034653e-01,0.000000e+00,stable,stable,not_audited
1747,-0.550999292260315,1.53481989762259,0.175394987872854,0.028910048200685,2.034650e-01,0.000000e+00,stable,stable,not_audited
1748,0.790644937106935,-0.198912640798516,0.971566452830769,0.0345662451566691,2.034646e-01,0.000000e+00,stable,stable,not_audited
1749,0.676853227204517,-0.573249870314377,0.483305498776991,-0.0309976335703053,2.034642e-01,0.000000e+00,stable,stable,not_audited
1750,0.888790124163385,1.13569944185702,1.16684036790107,0.042065423464984,2.034642e-01,0.000000e+00,stable,stable,not_audited
1751,0.150930729174849,-0.933389052612894,0.636074629666815,0.0205385567224639,2.034636e-01,0.000000e+00,stable,stable,not_audited
1752,-0.0442471106406482,-0.651272328455266,1.89482068172651,0.0193086128917752,2.034616e-01,0.000000e+00,stable,stable,not_audited
1753,0.597280156776243,0.364905987171283,0.190293304706546,0.0348342711263387,2.034610e-01,0.000000e+00,stable,stable,not_audited
1754,-0.089407901250643,1.83976866087996,1.80306312121065,0.0352162824126809,2.034603e-01,0.000000e+00,stable,stable,not_audited
1755,0.873192139147673,-0.886247318068784,0.173083404474501,-0.0307796832155554,2.034601e-01,0.000000e+00,stable,stable,not_audited
1756,0.881345793518722,-0.682468868794608,0.785981535860363,0.0311511874116674,2.034551e-01,0.000000e+00,stable,stable,not_audited
1757,-0.0426329735860056,-0.0274127733454865,0.491561902305484,0.0235546455125193,2.034541e-01,0.000000e+00,stable,stable,not_audited
1758,-0.633839106040535,1.53673980514591,0.903841805772245,-0.026025956296015,2.034533e-01,0.000000e+00,stable,stable,not_audited
1759,0.80651859466682,1.23097169545565,0.106867886210617,-0.0389399080535211,2.034519e-01,0.000000e+00,stable,stable,sim_perturbative
1760,0.744824879278551,0.820191482858588,0.362801435827151,-0.0364278880858129,2.034511e-01,0.000000e+00,stable,stable,not_audited
1761,-0.98746539486402,1.83630791784851,0.738797571886822,0.0227692501879715,2.034498e-01,0.000000e+00,stable,stable,not_audited
1762,-0.259110752331641,0.929139719636786,0.59247704524448,0.0262771938521862,2.034493e-01,0.000000e+00,stable,stable,not_audited
1763,0.843448406650204,0.510144607263817,0.127597447173636,0.0354536502382645,2.034490e-01,0.000000e+00,stable,stable,not_audited
1764,0.893550405791055,1.57935184785455,0.391070639916027,0.0401307167939828,2.034481e-01,0.000000e+00,stable,stable,not_audited
1765,0.805356378333829,-0.475158179405092,0.682852599143051,-0.0300337786669085,2.034475e-01,0.000000e+00,stable,stable,not_audited
1766,0.562370753233302,-1.16617735055057,0.266946514827648,0.022916314936487,2.034462e-01,0.000000e+00,stable,stable,not_audited
1767,0.217011587729755,1.22419064380165,1.4559551294168,-0.0322981301324934,2.034459e-01,0.000000e+00,stable,stable,not_audited
1768,0.121663954702982,-0.82599679128758,0.457531976224378,0.0188909651875151,2.034458e-01,0.000000e+00,stable,stable,not_audited
1769,0.615612156559453,-1.8887522061552,0.0772434264499074,0.0182656194033601,2.034457e-01,0.000000e+00,stable,stable,not_audited
1770,-0.0893494164584441,1.1170067167212,0.565477812971464,-0.0286394078614576,2.034456e-01,0.000000e+00,stable,stable,not_audited
1771,-0.49500531425162,1.73217111351213,0.965995286881359,0.0273284759668795,2.034443e-01,0.000000e+00,stable,stable,not_audited
1772,0.550825206623261,-0.973812430249114,0.502875841558293,0.0235778281354002,2.034434e-01,0.000000e+00,stable,stable,not_audited
1773,0.985121522684558,-0.773140431702714,0.692847346783776,-0.0293944098563665,2.034427e-01,0.000000e+00,stable,stable,not_audited
1774,0.576159907712519,-0.773608677217355,0.110973224182588,-0.0248576019337088,2.034420e-01,0.000000e+00,stable,stable,not_audited
1775,0.747245311627993,-0.980620710172561,1.99138635578591,0.0256326498525401,2.034420e-01,0.000000e+00,stable,stable,not_audited
1776,0.301389571806512,-1.18840002189532,0.179914958606181,0.0183168831185538,2.034415e-01,0.000000e+00,stable,stable,not_audited
1777,-0.86669785051445,1.49536670776836,0.0644533553835714,-0.020836812925247,2.034412e-01,0.000000e+00,stable,stable,not_audited
1778,0.0774186619246817,-0.379585228769217,0.268465389389121,-0.020927421224451,2.034412e-01,0.000000e+00,stable,stable,not_audited
1779,0.539791951426912,-1.38939914678197,0.051687533077603,0.020333071899965,2.034412e-01,0.000000e+00,stable,stable,not_audited
1780,0.85213620008662,-1.12811709204208,1.06349807218095,0.0256427273681683,2.034401e-01,0.000000e+00,stable,stable,not_audited
1781,0.812918774920729,1.62743835849823,0.435286944689051,-0.0375309052001467,2.034398e-01,0.000000e+00,stable,stable,not_audited
1782,0.230626780292485,1.97340846845034,0.278114685330417,-0.0342517426168532,2.034396e-01,0.000000e+00,stable,stable,not_audited
1783,0.772515960058292,-1.28939001917898,0.452353098814534,-0.0236064065740775,2.034390e-01,0.000000e+00,stable,stable,not_audited
1784,0.291647748697216,-1.91572702516058,1.69462217842328,0.0107383072960348,2.034385e-01,0.000000e+00,stable,stable,not_audited
1785,0.0963936073446183,1.75625830808374,0.321084649208132,0.0318925861621033,2.034383e-01,0.000000e+00,stable,stable,sim_perturbative
1786,0.101759384206738,-0.165814721761165,1.60912068777789,-0.0221413207255927,2.034381e-01,0.000000e+00,stable,stable,not_audited
1787,0.264450993223473,0.936094492917153,0.259871670040645,0.0296629343945232,2.034380e-01,0.000000e+00,stable,stable,not_audited
1788,-0.151246893883131,-0.723978569385085,0.0654577057836835,-0.0140253086791702,2.034375e-01,0.000000e+00,stable,stable,not_audited
1789,0.895898024398061,0.0684150877589813,0.0581040089307371,0.0312907609712618,2.034374e-01,0.000000e+00,stable,stable,not_audited
1790,-0.466738518019996,1.39459434207023,0.131995308047681,0.0242139107623824,2.034359e-01,0.000000e+00,stable,stable,not_audited
1791,0.556240133148749,-0.930087960628517,0.0561824959533574,-0.0224073311965176,2.034347e-01,0.000000e+00,stable,stable,not_audited
1792,0.0266891586911817,1.2519995392214,1.80792101898055,-0.0278664766517136,2.034334e-01,0.000000e+00,stable,stable,not_audited
1793,0.501444722560676,-1.4976568051567,0.0878842041302229,-0.0178561656529173,2.034334e-01,0.000000e+00,stable,stable,not_audited
1794,-0.423014890779742,-0.171895651109411,0.220317774331162,0.0134140109475629,2.034315e-01,0.000000e+00,stable,stable,not_audited
1795,0.0736517725114665,-1.18541992672827,0.126767447987038,0.0132014935024491,2.034313e-01,0.000000e+00,stable,stable,not_audited
1796,-0.0707136893368754,1.55851162875263,0.080549391520758,0.0277905816231132,2.034311e-01,0.000000e+00,stable,stable,not_audited
