delta1,alpha2,kappa,B0,alpha1,alpha3,grid_shape,t_end,dt,scheme,bc,error,run_status,error_message,solver_exit_code,P_max,P_max_time,P_final,wall_time_s
-0.24137931034482762,-2.6052631578947367,1.0,0.001,0.0,1.0,256,50.0,auto,auto,periodic,"Simulation diverged at t=0: eigenvalue Re(λ)=8.336e+00 predicts growth factor 1.02e+181 over Δt=50.0, exceeding threshold 1e+08. The system is physically unstable.",diverged,"Simulation diverged at t=0: eigenvalue Re(λ)=8.336e+00 predicts growth factor 1.02e+181 over Δt=50.0, exceeding threshold 1e+08. The system is physically unstable.",-1,,,,
-0.24137931034482762,-2.473684210526316,1.0,0.001,0.0,1.0,256,50.0,auto,auto,periodic,"Simulation diverged at t=0: eigenvalue Re(λ)=5.481e+00 predicts growth factor 1.07e+119 over Δt=50.0, exceeding threshold 1e+08. The system is physically unstable.",diverged,"Simulation diverged at t=0: eigenvalue Re(λ)=5.481e+00 predicts growth factor 1.07e+119 over Δt=50.0, exceeding threshold 1e+08. The system is physically unstable.",-1,,,,
-0.24137931034482762,-2.3421052631578947,1.0,0.001,0.0,1.0,256,50.0,auto,auto,periodic,"Simulation diverged at t=0: eigenvalue Re(λ)=5.961e+00 predicts growth factor 2.83e+129 over Δt=50.0, exceeding threshold 1e+08. The system is physically unstable.",diverged,"Simulation diverged at t=0: eigenvalue Re(λ)=5.961e+00 predicts growth factor 2.83e+129 over Δt=50.0, exceeding threshold 1e+08. The system is physically unstable.",-1,,,,
-0.24137931034482762,-2.2105263157894735,1.0,0.001,0.0,1.0,256,50.0,auto,auto,periodic,"Simulation diverged at t=0: eigenvalue Re(λ)=5.158e+00 predicts growth factor 1.03e+112 over Δt=50.0, exceeding threshold 1e+08. The system is physically unstable.",diverged,"Simulation diverged at t=0: eigenvalue Re(λ)=5.158e+00 predicts growth factor 1.03e+112 over Δt=50.0, exceeding threshold 1e+08. The system is physically unstable.",-1,,,,
-0.24137931034482762,-2.0789473684210527,1.0,0.001,0.0,1.0,256,50.0,auto,auto,periodic,"Simulation diverged at t=0: eigenvalue Re(λ)=1.116e+01 predicts growth factor 2.19e+242 over Δt=50.0, exceeding threshold 1e+08. The system is physically unstable.",diverged,"Simulation diverged at t=0: eigenvalue Re(λ)=1.116e+01 predicts growth factor 2.19e+242 over Δt=50.0, exceeding threshold 1e+08. The system is physically unstable.",-1,,,,
-0.24137931034482762,-1.9473684210526316,1.0,0.001,0.0,1.0,256,50.0,auto,auto,periodic,"Simulation diverged at t=0: eigenvalue Re(λ)=4.401e+00 predicts growth factor 3.76e+95 over Δt=50.0, exceeding threshold 1e+08. The system is physically unstable.",diverged,"Simulation diverged at t=0: eigenvalue Re(λ)=4.401e+00 predicts growth factor 3.76e+95 over Δt=50.0, exceeding threshold 1e+08. The system is physically unstable.",-1,,,,
-0.24137931034482762,-1.8157894736842106,1.0,0.001,0.0,1.0,256,50.0,auto,auto,periodic,"Simulation diverged at t=0: eigenvalue Re(λ)=2.304e+00 predicts growth factor 1.09e+50 over Δt=50.0, exceeding threshold 1e+08. The system is physically unstable.",diverged,"Simulation diverged at t=0: eigenvalue Re(λ)=2.304e+00 predicts growth factor 1.09e+50 over Δt=50.0, exceeding threshold 1e+08. The system is physically unstable.",-1,,,,
-0.24137931034482762,-1.6842105263157896,1.0,0.001,0.0,1.0,256,50.0,auto,auto,periodic,,success,,0,0.12244502772260459,50.0,0.12244502772260459,1.33
-0.24137931034482762,-1.5526315789473686,1.0,0.001,0.0,1.0,256,50.0,auto,auto,periodic,,success,,0,2.6421514560396707e-08,46.0,1.1728033825356524e-08,2.49
-0.24137931034482762,-1.4210526315789473,1.0,0.001,0.0,1.0,256,50.0,auto,auto,periodic,,success,,0,1.5197955555535047e-07,41.5,9.933210327099794e-08,2.0
-0.24137931034482762,-1.2894736842105263,1.0,0.001,0.0,1.0,256,50.0,auto,auto,periodic,,success,,0,3.8259555332600955e-07,46.0,1.7322088733664575e-07,2.11
-0.24137931034482762,-1.1578947368421053,1.0,0.001,0.0,1.0,256,50.0,auto,auto,periodic,,success,,0,6.943778016031945e-07,36.5,6.574625807313395e-07,1.48
-0.24137931034482762,-1.0263157894736843,1.0,0.001,0.0,1.0,256,50.0,auto,auto,periodic,,success,,0,1.1178111827150074e-06,40.0,2.638225098419184e-07,1.28
-0.24137931034482762,-0.8947368421052633,1.0,0.001,0.0,1.0,256,50.0,auto,auto,periodic,,success,,0,1.622157268045838e-06,43.0,3.931080977325487e-07,1.17
-0.24137931034482762,-0.763157894736842,1.0,0.001,0.0,1.0,256,50.0,auto,auto,periodic,,success,,0,2.2424388931340314e-06,47.5,1.7971536318088383e-06,1.22
-0.24137931034482762,-0.6315789473684212,1.0,0.001,0.0,1.0,256,50.0,auto,auto,periodic,,success,,0,2.9536315739411227e-06,30.5,2.8916529548369325e-06,1.46
-0.24137931034482762,-0.5,1.0,0.001,0.0,1.0,256,50.0,auto,auto,periodic,,success,,0,3.7437761735870166e-06,32.0,2.632611246663012e-06,1.37
-0.1724137931034483,-3.0,1.0,0.001,0.0,1.0,256,50.0,auto,auto,periodic,"Simulation diverged at t=0: eigenvalue Re(λ)=1.931e+01 predicts growth factor 1.01e+304 over Δt=50.0, exceeding threshold 1e+08. The system is physically unstable.",diverged,"Simulation diverged at t=0: eigenvalue Re(λ)=1.931e+01 predicts growth factor 1.01e+304 over Δt=50.0, exceeding threshold 1e+08. The system is physically unstable.",-1,,,,
-0.1724137931034483,-2.8684210526315788,1.0,0.001,0.0,1.0,256,50.0,auto,auto,periodic,"Simulation diverged at t=0: eigenvalue Re(λ)=2.593e+01 predicts growth factor 1.01e+304 over Δt=50.0, exceeding threshold 1e+08. The system is physically unstable.",diverged,"Simulation diverged at t=0: eigenvalue Re(λ)=2.593e+01 predicts growth factor 1.01e+304 over Δt=50.0, exceeding threshold 1e+08. The system is physically unstable.",-1,,,,
-0.1724137931034483,-2.736842105263158,1.0,0.001,0.0,1.0,256,50.0,auto,auto,periodic,"Simulation diverged at t=0: eigenvalue Re(λ)=2.667e+01 predicts growth factor 1.01e+304 over Δt=50.0, exceeding threshold 1e+08. The system is physically unstable.",diverged,"Simulation diverged at t=0: eigenvalue Re(λ)=2.667e+01 predicts growth factor 1.01e+304 over Δt=50.0, exceeding threshold 1e+08. The system is physically unstable.",-1,,,,
-0.1724137931034483,-2.6052631578947367,1.0,0.001,0.0,1.0,256,50.0,auto,auto,periodic,"Simulation diverged at t=0: eigenvalue Re(λ)=1.662e+01 predicts growth factor 1.01e+304 over Δt=50.0, exceeding threshold 1e+08. The system is physically unstable.",diverged,"Simulation diverged at t=0: eigenvalue Re(λ)=1.662e+01 predicts growth factor 1.01e+304 over Δt=50.0, exceeding threshold 1e+08. The system is physically unstable.",-1,,,,
-0.1724137931034483,-2.473684210526316,1.0,0.001,0.0,1.0,256,50.0,auto,auto,periodic,"Simulation diverged at t=0: eigenvalue Re(λ)=9.695e+00 predicts growth factor 3.35e+210 over Δt=50.0, exceeding threshold 1e+08. The system is physically unstable.",diverged,"Simulation diverged at t=0: eigenvalue Re(λ)=9.695e+00 predicts growth factor 3.35e+210 over Δt=50.0, exceeding threshold 1e+08. The system is physically unstable.",-1,,,,
-0.1724137931034483,-2.3421052631578947,1.0,0.001,0.0,1.0,256,50.0,auto,auto,periodic,"Simulation diverged at t=0: eigenvalue Re(λ)=1.045e+01 predicts growth factor 9.61e+226 over Δt=50.0, exceeding threshold 1e+08. The system is physically unstable.",diverged,"Simulation diverged at t=0: eigenvalue Re(λ)=1.045e+01 predicts growth factor 9.61e+226 over Δt=50.0, exceeding threshold 1e+08. The system is physically unstable.",-1,,,,
-0.1724137931034483,-2.2105263157894735,1.0,0.001,0.0,1.0,256,50.0,auto,auto,periodic,"Simulation diverged at t=0: eigenvalue Re(λ)=7.488e+00 predicts growth factor 3.95e+162 over Δt=50.0, exceeding threshold 1e+08. The system is physically unstable.",diverged,"Simulation diverged at t=0: eigenvalue Re(λ)=7.488e+00 predicts growth factor 3.95e+162 over Δt=50.0, exceeding threshold 1e+08. The system is physically unstable.",-1,,,,
-0.1724137931034483,-2.0789473684210527,1.0,0.001,0.0,1.0,256,50.0,auto,auto,periodic,"Simulation diverged at t=0: eigenvalue Re(λ)=6.867e+00 predicts growth factor 1.31e+149 over Δt=50.0, exceeding threshold 1e+08. The system is physically unstable.",diverged,"Simulation diverged at t=0: eigenvalue Re(λ)=6.867e+00 predicts growth factor 1.31e+149 over Δt=50.0, exceeding threshold 1e+08. The system is physically unstable.",-1,,,,
-0.1724137931034483,-1.9473684210526316,1.0,0.001,0.0,1.0,256,50.0,auto,auto,periodic,"Simulation diverged at t=0: eigenvalue Re(λ)=5.260e+00 predicts growth factor 1.67e+114 over Δt=50.0, exceeding threshold 1e+08. The system is physically unstable.",diverged,"Simulation diverged at t=0: eigenvalue Re(λ)=5.260e+00 predicts growth factor 1.67e+114 over Δt=50.0, exceeding threshold 1e+08. The system is physically unstable.",-1,,,,
-0.1724137931034483,-1.8157894736842106,1.0,0.001,0.0,1.0,256,50.0,auto,auto,periodic,"Simulation diverged at t=0: eigenvalue Re(λ)=5.363e+00 predicts growth factor 2.88e+116 over Δt=50.0, exceeding threshold 1e+08. The system is physically unstable.",diverged,"Simulation diverged at t=0: eigenvalue Re(λ)=5.363e+00 predicts growth factor 2.88e+116 over Δt=50.0, exceeding threshold 1e+08. The system is physically unstable.",-1,,,,
-0.1724137931034483,-1.6842105263157896,1.0,0.001,0.0,1.0,256,50.0,auto,auto,periodic,,success,,0,9.016465841238378e-10,43.0,7.517314380200096e-10,1.42
-0.1724137931034483,-1.5526315789473686,1.0,0.001,0.0,1.0,256,50.0,auto,auto,periodic,,success,,0,2.4091115973598754e-07,43.0,4.364015580229623e-08,1.09
-0.1724137931034483,-1.4210526315789473,1.0,0.001,0.0,1.0,256,50.0,auto,auto,periodic,,success,,0,8.471182706419214e-07,38.0,5.9614642885193e-07,1.21
-0.1724137931034483,-1.2894736842105263,1.0,0.001,0.0,1.0,256,50.0,auto,auto,periodic,,success,,0,1.845300603075087e-06,44.5,8.193702419794879e-07,1.17
-0.1724137931034483,-1.1578947368421053,1.0,0.001,0.0,1.0,256,50.0,auto,auto,periodic,,success,,0,3.181895998064683e-06,10.0,2.965530182202937e-06,1.32
-0.1724137931034483,-1.0263157894736843,1.0,0.001,0.0,1.0,256,50.0,auto,auto,periodic,,success,,0,4.937121093940777e-06,35.0,1.050234297314141e-06,1.49
-0.1724137931034483,-0.8947368421052633,1.0,0.001,0.0,1.0,256,50.0,auto,auto,periodic,,success,,0,7.0469009113555885e-06,13.5,9.768026646160761e-07,1.32
-0.1724137931034483,-0.763157894736842,1.0,0.001,0.0,1.0,256,50.0,auto,auto,periodic,,success,,0,9.545490714440449e-06,15.0,5.7724336723537076e-06,1.45
-0.1724137931034483,-0.6315789473684212,1.0,0.001,0.0,1.0,256,50.0,auto,auto,periodic,,success,,0,1.242237229918957e-05,47.5,1.1728754713193565e-05,1.31
-0.1724137931034483,-0.5,1.0,0.001,0.0,1.0,256,50.0,auto,auto,periodic,,success,,0,1.5659204914006397e-05,18.0,1.5194098217327482e-05,1.3
-0.10344827586206895,-3.0,1.0,0.001,0.0,1.0,256,50.0,auto,auto,periodic,"Simulation diverged at t=0: eigenvalue Re(λ)=2.547e+01 predicts growth factor 1.01e+304 over Δt=50.0, exceeding threshold 1e+08. The system is physically unstable.",diverged,"Simulation diverged at t=0: eigenvalue Re(λ)=2.547e+01 predicts growth factor 1.01e+304 over Δt=50.0, exceeding threshold 1e+08. The system is physically unstable.",-1,,,,
-0.10344827586206895,-2.8684210526315788,1.0,0.001,0.0,1.0,256,50.0,auto,auto,periodic,"Simulation diverged at t=0: eigenvalue Re(λ)=2.913e+01 predicts growth factor 1.01e+304 over Δt=50.0, exceeding threshold 1e+08. The system is physically unstable.",diverged,"Simulation diverged at t=0: eigenvalue Re(λ)=2.913e+01 predicts growth factor 1.01e+304 over Δt=50.0, exceeding threshold 1e+08. The system is physically unstable.",-1,,,,
-0.10344827586206895,-2.736842105263158,1.0,0.001,0.0,1.0,256,50.0,auto,auto,periodic,"Simulation diverged at t=0: eigenvalue Re(λ)=2.803e+01 predicts growth factor 1.01e+304 over Δt=50.0, exceeding threshold 1e+08. The system is physically unstable.",diverged,"Simulation diverged at t=0: eigenvalue Re(λ)=2.803e+01 predicts growth factor 1.01e+304 over Δt=50.0, exceeding threshold 1e+08. The system is physically unstable.",-1,,,,
-0.10344827586206895,-2.6052631578947367,1.0,0.001,0.0,1.0,256,50.0,auto,auto,periodic,"Simulation diverged at t=0: eigenvalue Re(λ)=2.078e+01 predicts growth factor 1.01e+304 over Δt=50.0, exceeding threshold 1e+08. The system is physically unstable.",diverged,"Simulation diverged at t=0: eigenvalue Re(λ)=2.078e+01 predicts growth factor 1.01e+304 over Δt=50.0, exceeding threshold 1e+08. The system is physically unstable.",-1,,,,
-0.10344827586206895,-2.473684210526316,1.0,0.001,0.0,1.0,256,50.0,auto,auto,periodic,"Simulation diverged at t=0: eigenvalue Re(λ)=2.282e+01 predicts growth factor 1.01e+304 over Δt=50.0, exceeding threshold 1e+08. The system is physically unstable.",diverged,"Simulation diverged at t=0: eigenvalue Re(λ)=2.282e+01 predicts growth factor 1.01e+304 over Δt=50.0, exceeding threshold 1e+08. The system is physically unstable.",-1,,,,
-0.10344827586206895,-2.3421052631578947,1.0,0.001,0.0,1.0,256,50.0,auto,auto,periodic,"Simulation diverged at t=0: eigenvalue Re(λ)=1.644e+01 predicts growth factor 1.01e+304 over Δt=50.0, exceeding threshold 1e+08. The system is physically unstable.",diverged,"Simulation diverged at t=0: eigenvalue Re(λ)=1.644e+01 predicts growth factor 1.01e+304 over Δt=50.0, exceeding threshold 1e+08. The system is physically unstable.",-1,,,,
-0.10344827586206895,-2.2105263157894735,1.0,0.001,0.0,1.0,256,50.0,auto,auto,periodic,"Simulation diverged at t=0: eigenvalue Re(λ)=1.383e+01 predicts growth factor 2.51e+300 over Δt=50.0, exceeding threshold 1e+08. The system is physically unstable.",diverged,"Simulation diverged at t=0: eigenvalue Re(λ)=1.383e+01 predicts growth factor 2.51e+300 over Δt=50.0, exceeding threshold 1e+08. The system is physically unstable.",-1,,,,
-0.10344827586206895,-2.0789473684210527,1.0,0.001,0.0,1.0,256,50.0,auto,auto,periodic,"Simulation diverged at t=0: eigenvalue Re(λ)=1.039e+01 predicts growth factor 5.28e+225 over Δt=50.0, exceeding threshold 1e+08. The system is physically unstable.",diverged,"Simulation diverged at t=0: eigenvalue Re(λ)=1.039e+01 predicts growth factor 5.28e+225 over Δt=50.0, exceeding threshold 1e+08. The system is physically unstable.",-1,,,,
-0.10344827586206895,-1.9473684210526316,1.0,0.001,0.0,1.0,256,50.0,auto,auto,periodic,"Simulation diverged at t=0: eigenvalue Re(λ)=7.602e+00 predicts growth factor 1.16e+165 over Δt=50.0, exceeding threshold 1e+08. The system is physically unstable.",diverged,"Simulation diverged at t=0: eigenvalue Re(λ)=7.602e+00 predicts growth factor 1.16e+165 over Δt=50.0, exceeding threshold 1e+08. The system is physically unstable.",-1,,,,
-0.10344827586206895,-1.8157894736842106,1.0,0.001,0.0,1.0,256,50.0,auto,auto,periodic,"Simulation diverged at t=0: eigenvalue Re(λ)=6.830e+00 predicts growth factor 2.08e+148 over Δt=50.0, exceeding threshold 1e+08. The system is physically unstable.",diverged,"Simulation diverged at t=0: eigenvalue Re(λ)=6.830e+00 predicts growth factor 2.08e+148 over Δt=50.0, exceeding threshold 1e+08. The system is physically unstable.",-1,,,,
-0.10344827586206895,-1.6842105263157896,1.0,0.001,0.0,1.0,256,50.0,auto,auto,periodic,,success,,0,1.8880356264828064e-07,30.5,7.050493354258919e-08,1.17
-0.10344827586206895,-1.5526315789473686,1.0,0.001,0.0,1.0,256,50.0,auto,auto,periodic,,success,,0,2.7084560196048584e-06,49.5,2.6546106726627564e-06,1.25
-0.10344827586206895,-1.4210526315789473,1.0,0.001,0.0,1.0,256,50.0,auto,auto,periodic,,success,,0,8.117119600619695e-06,41.5,2.661928613332474e-06,1.31
-0.10344827586206895,-1.2894736842105263,1.0,0.001,0.0,1.0,256,50.0,auto,auto,periodic,,success,,0,1.6478531968592786e-05,18.0,1.546293614051247e-05,1.15
-0.10344827586206895,-1.1578947368421053,1.0,0.001,0.0,1.0,256,50.0,auto,auto,periodic,,success,,0,2.7762719035369534e-05,21.0,7.755867485056923e-06,1.61
-0.10344827586206895,-1.0263157894736843,1.0,0.001,0.0,1.0,256,50.0,auto,auto,periodic,,success,,0,4.198404899418696e-05,25.5,1.2828721003105e-06,1.35
-0.10344827586206895,-0.8947368421052633,1.0,0.001,0.0,1.0,256,50.0,auto,auto,periodic,,success,,0,5.917212383682337e-05,29.0,1.203307195564916e-05,1.36
-0.10344827586206895,-0.763157894736842,1.0,0.001,0.0,1.0,256,50.0,auto,auto,periodic,,success,,0,7.921743944354119e-05,33.5,3.820652676881494e-05,1.24
-0.10344827586206895,-0.6315789473684212,1.0,0.001,0.0,1.0,256,50.0,auto,auto,periodic,,success,,0,0.00010228125694237397,36.5,7.337324568031155e-05,1.22
-0.10344827586206895,-0.5,1.0,0.001,0.0,1.0,256,50.0,auto,auto,periodic,,success,,0,0.00012817885403479225,41.0,0.00011214161289866105,1.29
-0.034482758620689724,-3.0,1.0,0.001,0.0,1.0,256,50.0,auto,auto,periodic,,success,,0,0.0006292032903705121,50.0,0.0006292032903705121,1.25
-0.034482758620689724,-2.8684210526315788,1.0,0.001,0.0,1.0,256,50.0,auto,auto,periodic,,success,,0,0.0006281396280322444,50.0,0.0006281396280322444,1.47
-0.034482758620689724,-2.736842105263158,1.0,0.001,0.0,1.0,256,50.0,auto,auto,periodic,,success,,0,0.0006262739509871801,50.0,0.0006262739509871801,1.83
-0.034482758620689724,-2.6052631578947367,1.0,0.001,0.0,1.0,256,50.0,auto,auto,periodic,,success,,0,0.0006229509268899961,50.0,0.0006229509268899961,1.29
-0.034482758620689724,-2.473684210526316,1.0,0.001,0.0,1.0,256,50.0,auto,auto,periodic,,success,,0,0.0006167925062089837,50.0,0.0006167925062089837,1.35
-0.034482758620689724,-2.3421052631578947,1.0,0.001,0.0,1.0,256,50.0,auto,auto,periodic,,success,,0,0.0006045734698442203,50.0,0.0006045734698442203,1.23
-0.034482758620689724,-2.2105263157894735,1.0,0.001,0.0,1.0,256,50.0,auto,auto,periodic,,success,,0,0.0005775524605919563,50.0,0.0005775524605919563,1.22
-0.034482758620689724,-2.0789473684210527,1.0,0.001,0.0,1.0,256,50.0,auto,auto,periodic,,success,,0,0.0005066436027718563,50.0,0.0005066436027718563,1.41
-0.034482758620689724,-1.9473684210526316,1.0,0.001,0.0,1.0,256,50.0,auto,auto,periodic,"Simulation diverged at t=0: eigenvalue Re(λ)=4.780e+01 predicts growth factor 1.01e+304 over Δt=50.0, exceeding threshold 1e+08. The system is physically unstable.",diverged,"Simulation diverged at t=0: eigenvalue Re(λ)=4.780e+01 predicts growth factor 1.01e+304 over Δt=50.0, exceeding threshold 1e+08. The system is physically unstable.",-1,,,,
-0.034482758620689724,-1.8157894736842106,1.0,0.001,0.0,1.0,256,50.0,auto,auto,periodic,"Simulation diverged at t=0: eigenvalue Re(λ)=1.644e+01 predicts growth factor 1.01e+304 over Δt=50.0, exceeding threshold 1e+08. The system is physically unstable.",diverged,"Simulation diverged at t=0: eigenvalue Re(λ)=1.644e+01 predicts growth factor 1.01e+304 over Δt=50.0, exceeding threshold 1e+08. The system is physically unstable.",-1,,,,
-0.034482758620689724,-1.6842105263157896,1.0,0.001,0.0,1.0,256,50.0,auto,auto,periodic,,success,,0,2.7762719053876096e-05,21.0,7.755867463437473e-06,1.31
-0.034482758620689724,-1.5526315789473686,1.0,0.001,0.0,1.0,256,50.0,auto,auto,periodic,,success,,0,0.00025426357760813484,50.0,0.00025426357760813484,1.49
-0.034482758620689724,-1.4210526315789473,1.0,0.001,0.0,1.0,256,50.0,auto,auto,periodic,,success,,0,0.0004288685041542598,50.0,0.0004288685041542598,1.32
